15:14:36.783 WARN  Malformed command packet! Kicking. 
15:35:14.795 WARN  ~~ LOOPS: 15. ENTITY #: 511//266. VIEW #: 6. BACKLOGGED :: 108.000%! ~~ 
15:35:17.921 WARN  ~~ LOOPS: 12. ENTITY #: 522//274. VIEW #: 6. BACKLOGGED :: 154.250%! ~~ 
15:35:18.946 WARN  ~~ LOOPS: 13. ENTITY #: 522//274. VIEW #: 6. BACKLOGGED :: 110.308%! ~~ 
15:35:19.955 WARN  ~~ LOOPS: 12. ENTITY #: 503//262. VIEW #: 6. BACKLOGGED :: 143.000%! ~~ 
15:35:20.963 WARN  ~~ LOOPS: 14. ENTITY #: 507//250. VIEW #: 6. BACKLOGGED :: 114.643%! ~~ 
15:35:23.994 WARN  ~~ LOOPS: 11. ENTITY #: 483//237. VIEW #: 5. BACKLOGGED :: 171.000%! ~~ 
15:35:34.172 WARN  ~~ LOOPS: 11. ENTITY #: 478//210. VIEW #: 6. BACKLOGGED :: 102.000%! ~~ 
15:35:51.390 WARN  ~~ LOOPS: 12. ENTITY #: 573//247. VIEW #: 6. BACKLOGGED :: 107.000%! ~~ 
15:35:53.407 WARN  ~~ LOOPS: 14. ENTITY #: 590//275. VIEW #: 6. BACKLOGGED :: 109.929%! ~~ 
15:35:57.554 WARN  ~~ LOOPS: 12. ENTITY #: 591//259. VIEW #: 6. BACKLOGGED :: 101.000%! ~~ 
15:36:00.601 WARN  ~~ LOOPS: 14. ENTITY #: 609//279. VIEW #: 6. BACKLOGGED :: 106.286%! ~~ 
15:36:02.719 WARN  ~~ LOOPS: 11. ENTITY #: 613//281. VIEW #: 6. BACKLOGGED :: 126.545%! ~~ 
15:36:04.758 WARN  ~~ LOOPS: 13. ENTITY #: 613//277. VIEW #: 6. BACKLOGGED :: 127.385%! ~~ 
15:36:05.782 WARN  ~~ LOOPS: 14. ENTITY #: 614//269. VIEW #: 6. BACKLOGGED :: 111.857%! ~~ 
15:36:06.784 WARN  ~~ LOOPS: 13. ENTITY #: 620//279. VIEW #: 6. BACKLOGGED :: 113.308%! ~~ 
15:36:07.927 WARN  ~~ LOOPS: 11. ENTITY #: 627//282. VIEW #: 6. BACKLOGGED :: 137.455%! ~~ 
15:36:09.955 WARN  ~~ LOOPS: 13. ENTITY #: 617//263. VIEW #: 6. BACKLOGGED :: 117.692%! ~~ 
15:36:10.966 WARN  ~~ LOOPS: 12. ENTITY #: 612//259. VIEW #: 6. BACKLOGGED :: 132.000%! ~~ 
15:36:11.980 WARN  ~~ LOOPS: 15. ENTITY #: 614//251. VIEW #: 6. BACKLOGGED :: 105.200%! ~~ 
15:36:12.992 WARN  ~~ LOOPS: 14. ENTITY #: 613//243. VIEW #: 6. BACKLOGGED :: 110.571%! ~~ 
15:36:15.129 WARN  ~~ LOOPS: 13. ENTITY #: 612//240. VIEW #: 6. BACKLOGGED :: 105.231%! ~~ 
15:36:16.145 WARN  ~~ LOOPS: 11. ENTITY #: 612//243. VIEW #: 6. BACKLOGGED :: 153.545%! ~~ 
15:36:19.326 WARN  ~~ LOOPS: 13. ENTITY #: 618//239. VIEW #: 6. BACKLOGGED :: 104.538%! ~~ 
15:36:20.341 WARN  ~~ LOOPS: 12. ENTITY #: 621//250. VIEW #: 6. BACKLOGGED :: 153.000%! ~~ 
15:36:21.353 WARN  ~~ LOOPS: 13. ENTITY #: 631//264. VIEW #: 6. BACKLOGGED :: 129.231%! ~~ 
15:36:22.366 WARN  ~~ LOOPS: 12. ENTITY #: 631//283. VIEW #: 6. BACKLOGGED :: 136.500%! ~~ 
15:36:23.376 WARN  ~~ LOOPS: 10. ENTITY #: 577//279. VIEW #: 6. BACKLOGGED :: 143.100%! ~~ 
15:36:25.548 WARN  ~~ LOOPS: 12. ENTITY #: 580//231. VIEW #: 6. BACKLOGGED :: 105.500%! ~~ 
15:36:30.607 WARN  ~~ LOOPS: 11. ENTITY #: 589//245. VIEW #: 6. BACKLOGGED :: 123.818%! ~~ 
15:36:38.920 WARN  ~~ LOOPS: 13. ENTITY #: 610//218. VIEW #: 6. BACKLOGGED :: 144.692%! ~~ 
15:36:42.949 WARN  ~~ LOOPS: 14. ENTITY #: 629//227. VIEW #: 6. BACKLOGGED :: 109.071%! ~~ 
15:36:50.145 WARN  ~~ LOOPS: 14. ENTITY #: 617//216. VIEW #: 6. BACKLOGGED :: 113.143%! ~~ 
15:36:51.178 WARN  ~~ LOOPS: 15. ENTITY #: 612//203. VIEW #: 6. BACKLOGGED :: 106.800%! ~~ 
15:37:04.420 WARN  ~~ LOOPS: 14. ENTITY #: 622//159. VIEW #: 6. BACKLOGGED :: 110.571%! ~~ 
15:37:10.581 WARN  ~~ LOOPS: 14. ENTITY #: 637//163. VIEW #: 6. BACKLOGGED :: 106.500%! ~~ 
15:37:40.396 WARN  ~~ LOOPS: 14. ENTITY #: 642//208. VIEW #: 6. BACKLOGGED :: 108.429%! ~~ 
15:37:46.566 WARN  ~~ LOOPS: 8. ENTITY #: 667//218. VIEW #: 6. BACKLOGGED :: 134.625%! ~~ 
15:37:47.582 WARN  ~~ LOOPS: 14. ENTITY #: 671//225. VIEW #: 6. BACKLOGGED :: 109.929%! ~~ 
15:37:51.731 WARN  ~~ LOOPS: 15. ENTITY #: 680//229. VIEW #: 6. BACKLOGGED :: 110.200%! ~~ 
15:37:56.837 WARN  ~~ LOOPS: 15. ENTITY #: 686//236. VIEW #: 6. BACKLOGGED :: 105.600%! ~~ 
15:37:59.962 WARN  ~~ LOOPS: 12. ENTITY #: 687//235. VIEW #: 6. BACKLOGGED :: 117.000%! ~~ 
15:38:00.981 WARN  ~~ LOOPS: 13. ENTITY #: 687//233. VIEW #: 6. BACKLOGGED :: 107.308%! ~~ 
15:38:01.997 WARN  ~~ LOOPS: 15. ENTITY #: 687//228. VIEW #: 6. BACKLOGGED :: 101.000%! ~~ 
15:38:06.153 WARN  ~~ LOOPS: 10. ENTITY #: 692//235. VIEW #: 6. BACKLOGGED :: 132.900%! ~~ 
15:38:07.172 WARN  ~~ LOOPS: 13. ENTITY #: 693//238. VIEW #: 6. BACKLOGGED :: 105.000%! ~~ 
15:38:12.366 WARN  ~~ LOOPS: 10. ENTITY #: 706//266. VIEW #: 6. BACKLOGGED :: 122.700%! ~~ 
15:38:13.531 WARN  ~~ LOOPS: 13. ENTITY #: 705//271. VIEW #: 6. BACKLOGGED :: 132.923%! ~~ 
15:38:15.568 WARN  ~~ LOOPS: 12. ENTITY #: 703//274. VIEW #: 6. BACKLOGGED :: 146.500%! ~~ 
15:38:16.606 WARN  ~~ LOOPS: 14. ENTITY #: 695//268. VIEW #: 6. BACKLOGGED :: 110.786%! ~~ 
15:38:17.719 WARN  ~~ LOOPS: 9. ENTITY #: 702//273. VIEW #: 6. BACKLOGGED :: 162.667%! ~~ 
15:38:20.804 WARN  ~~ LOOPS: 13. ENTITY #: 703//259. VIEW #: 6. BACKLOGGED :: 115.846%! ~~ 
15:38:21.821 WARN  ~~ LOOPS: 13. ENTITY #: 701//268. VIEW #: 6. BACKLOGGED :: 120.462%! ~~ 
15:38:22.926 WARN  ~~ LOOPS: 12. ENTITY #: 704//275. VIEW #: 5. BACKLOGGED :: 160.000%! ~~ 
15:38:23.957 WARN  ~~ LOOPS: 8. ENTITY #: 704//277. VIEW #: 6. BACKLOGGED :: 195.750%! ~~ 
15:38:24.976 WARN  ~~ LOOPS: 11. ENTITY #: 691//286. VIEW #: 6. BACKLOGGED :: 143.182%! ~~ 
15:38:27.012 WARN  ~~ LOOPS: 11. ENTITY #: 694//277. VIEW #: 6. BACKLOGGED :: 143.727%! ~~ 
15:38:28.116 WARN  ~~ LOOPS: 12. ENTITY #: 687//277. VIEW #: 6. BACKLOGGED :: 136.250%! ~~ 
15:38:29.169 WARN  ~~ LOOPS: 12. ENTITY #: 685//276. VIEW #: 6. BACKLOGGED :: 121.000%! ~~ 
15:38:30.179 WARN  ~~ LOOPS: 12. ENTITY #: 680//273. VIEW #: 6. BACKLOGGED :: 127.750%! ~~ 
15:38:31.318 WARN  ~~ LOOPS: 12. ENTITY #: 676//278. VIEW #: 6. BACKLOGGED :: 148.750%! ~~ 
15:38:37.518 WARN  ~~ LOOPS: 14. ENTITY #: 660//224. VIEW #: 6. BACKLOGGED :: 102.000%! ~~ 
15:38:39.575 WARN  ~~ LOOPS: 14. ENTITY #: 665//220. VIEW #: 6. BACKLOGGED :: 108.643%! ~~ 
15:38:40.607 WARN  ~~ LOOPS: 15. ENTITY #: 669//227. VIEW #: 6. BACKLOGGED :: 106.800%! ~~ 
15:39:00.164 WARN  ~~ LOOPS: 12. ENTITY #: 662//219. VIEW #: 5. BACKLOGGED :: 133.000%! ~~ 
15:39:01.186 WARN  ~~ LOOPS: 15. ENTITY #: 657//210. VIEW #: 5. BACKLOGGED :: 101.400%! ~~ 
15:39:03.221 WARN  ~~ LOOPS: 13. ENTITY #: 641//191. VIEW #: 5. BACKLOGGED :: 114.692%! ~~ 
15:39:07.386 WARN  ~~ LOOPS: 14. ENTITY #: 629//191. VIEW #: 6. BACKLOGGED :: 108.000%! ~~ 
15:39:09.440 WARN  ~~ LOOPS: 14. ENTITY #: 632//192. VIEW #: 6. BACKLOGGED :: 109.286%! ~~ 
15:39:10.541 WARN  ~~ LOOPS: 13. ENTITY #: 634//193. VIEW #: 6. BACKLOGGED :: 137.308%! ~~ 
15:39:12.581 WARN  ~~ LOOPS: 10. ENTITY #: 647//206. VIEW #: 6. BACKLOGGED :: 105.600%! ~~ 
15:39:13.609 WARN  ~~ LOOPS: 12. ENTITY #: 649//204. VIEW #: 6. BACKLOGGED :: 129.250%! ~~ 
15:39:14.638 WARN  ~~ LOOPS: 15. ENTITY #: 652//202. VIEW #: 6. BACKLOGGED :: 106.600%! ~~ 
15:39:15.730 WARN  ~~ LOOPS: 14. ENTITY #: 648//196. VIEW #: 6. BACKLOGGED :: 107.571%! ~~ 
15:39:16.734 WARN  ~~ LOOPS: 13. ENTITY #: 645//193. VIEW #: 6. BACKLOGGED :: 103.846%! ~~ 
15:39:19.795 WARN  ~~ LOOPS: 15. ENTITY #: 646//176. VIEW #: 6. BACKLOGGED :: 103.600%! ~~ 
15:39:43.621 WARN  ~~ LOOPS: 14. ENTITY #: 757//246. VIEW #: 6. BACKLOGGED :: 104.357%! ~~ 
15:39:46.770 WARN  ~~ LOOPS: 12. ENTITY #: 770//269. VIEW #: 6. BACKLOGGED :: 146.000%! ~~ 
15:39:48.836 WARN  ~~ LOOPS: 13. ENTITY #: 774//288. VIEW #: 6. BACKLOGGED :: 105.923%! ~~ 
15:39:49.964 WARN  ~~ LOOPS: 13. ENTITY #: 775//288. VIEW #: 6. BACKLOGGED :: 148.154%! ~~ 
15:39:50.993 WARN  ~~ LOOPS: 12. ENTITY #: 786//283. VIEW #: 6. BACKLOGGED :: 143.250%! ~~ 
15:39:52.115 WARN  ~~ LOOPS: 13. ENTITY #: 785//294. VIEW #: 6. BACKLOGGED :: 116.077%! ~~ 
15:39:53.160 WARN  ~~ LOOPS: 13. ENTITY #: 784//294. VIEW #: 6. BACKLOGGED :: 116.769%! ~~ 
15:39:54.178 WARN  ~~ LOOPS: 12. ENTITY #: 769//286. VIEW #: 6. BACKLOGGED :: 120.250%! ~~ 
15:39:56.320 WARN  ~~ LOOPS: 11. ENTITY #: 768//286. VIEW #: 6. BACKLOGGED :: 133.636%! ~~ 
15:39:57.351 WARN  ~~ LOOPS: 11. ENTITY #: 767//300. VIEW #: 6. BACKLOGGED :: 180.545%! ~~ 
15:39:58.367 WARN  ~~ LOOPS: 12. ENTITY #: 764//310. VIEW #: 6. BACKLOGGED :: 101.250%! ~~ 
15:39:59.407 WARN  ~~ LOOPS: 13. ENTITY #: 772//339. VIEW #: 6. BACKLOGGED :: 117.000%! ~~ 
15:40:00.551 WARN  ~~ LOOPS: 12. ENTITY #: 769//355. VIEW #: 7. BACKLOGGED :: 142.250%! ~~ 
15:40:01.552 WARN  ~~ LOOPS: 11. ENTITY #: 758//377. VIEW #: 7. BACKLOGGED :: 145.909%! ~~ 
15:40:02.598 WARN  ~~ LOOPS: 11. ENTITY #: 755//365. VIEW #: 7. BACKLOGGED :: 151.909%! ~~ 
15:40:03.718 WARN  ~~ LOOPS: 11. ENTITY #: 749//353. VIEW #: 7. BACKLOGGED :: 169.909%! ~~ 
15:40:04.738 WARN  ~~ LOOPS: 11. ENTITY #: 741//344. VIEW #: 7. BACKLOGGED :: 159.545%! ~~ 
15:40:05.759 WARN  ~~ LOOPS: 9. ENTITY #: 730//341. VIEW #: 7. BACKLOGGED :: 172.667%! ~~ 
15:40:06.774 WARN  ~~ LOOPS: 10. ENTITY #: 735//348. VIEW #: 7. BACKLOGGED :: 155.100%! ~~ 
15:40:07.807 WARN  ~~ LOOPS: 11. ENTITY #: 723//342. VIEW #: 7. BACKLOGGED :: 178.636%! ~~ 
15:40:08.918 WARN  ~~ LOOPS: 11. ENTITY #: 731//336. VIEW #: 7. BACKLOGGED :: 130.364%! ~~ 
15:40:09.952 WARN  ~~ LOOPS: 12. ENTITY #: 738//342. VIEW #: 7. BACKLOGGED :: 144.250%! ~~ 
15:40:10.974 WARN  ~~ LOOPS: 8. ENTITY #: 742//344. VIEW #: 7. BACKLOGGED :: 191.625%! ~~ 
15:40:11.995 WARN  ~~ LOOPS: 10. ENTITY #: 732//329. VIEW #: 6. BACKLOGGED :: 155.100%! ~~ 
15:40:13.117 WARN  ~~ LOOPS: 11. ENTITY #: 739//325. VIEW #: 7. BACKLOGGED :: 165.818%! ~~ 
15:40:14.143 WARN  ~~ LOOPS: 12. ENTITY #: 727//312. VIEW #: 7. BACKLOGGED :: 146.000%! ~~ 
15:40:15.159 WARN  ~~ LOOPS: 12. ENTITY #: 734//306. VIEW #: 7. BACKLOGGED :: 136.250%! ~~ 
15:40:16.180 WARN  ~~ LOOPS: 9. ENTITY #: 733//303. VIEW #: 7. BACKLOGGED :: 192.667%! ~~ 
15:40:17.204 WARN  ~~ LOOPS: 11. ENTITY #: 735//294. VIEW #: 7. BACKLOGGED :: 161.455%! ~~ 
15:40:18.327 WARN  ~~ LOOPS: 11. ENTITY #: 739//290. VIEW #: 7. BACKLOGGED :: 136.091%! ~~ 
15:40:19.344 WARN  ~~ LOOPS: 12. ENTITY #: 728//283. VIEW #: 7. BACKLOGGED :: 150.500%! ~~ 
15:40:20.367 WARN  ~~ LOOPS: 12. ENTITY #: 737//283. VIEW #: 7. BACKLOGGED :: 135.250%! ~~ 
15:40:21.384 WARN  ~~ LOOPS: 12. ENTITY #: 745//294. VIEW #: 7. BACKLOGGED :: 132.750%! ~~ 
15:40:22.403 WARN  ~~ LOOPS: 9. ENTITY #: 759//270. VIEW #: 7. BACKLOGGED :: 188.333%! ~~ 
15:40:23.520 WARN  ~~ LOOPS: 13. ENTITY #: 775//247. VIEW #: 7. BACKLOGGED :: 120.462%! ~~ 
15:40:24.547 WARN  ~~ LOOPS: 13. ENTITY #: 786//255. VIEW #: 7. BACKLOGGED :: 124.846%! ~~ 
15:40:25.581 WARN  ~~ LOOPS: 13. ENTITY #: 790//268. VIEW #: 7. BACKLOGGED :: 127.154%! ~~ 
15:40:26.715 WARN  ~~ LOOPS: 12. ENTITY #: 794//269. VIEW #: 7. BACKLOGGED :: 137.250%! ~~ 
15:40:27.741 WARN  ~~ LOOPS: 9. ENTITY #: 780//242. VIEW #: 6. BACKLOGGED :: 132.667%! ~~ 
15:40:28.745 WARN  ~~ LOOPS: 12. ENTITY #: 771//229. VIEW #: 7. BACKLOGGED :: 119.500%! ~~ 
15:40:31.821 WARN  ~~ LOOPS: 14. ENTITY #: 745//194. VIEW #: 7. BACKLOGGED :: 100.071%! ~~ 
15:40:33.956 WARN  ~~ LOOPS: 10. ENTITY #: 755//190. VIEW #: 7. BACKLOGGED :: 133.200%! ~~ 
15:40:34.992 WARN  ~~ LOOPS: 11. ENTITY #: 757//181. VIEW #: 7. BACKLOGGED :: 151.091%! ~~ 
15:40:36.116 WARN  ~~ LOOPS: 14. ENTITY #: 760//180. VIEW #: 7. BACKLOGGED :: 102.857%! ~~ 
15:40:39.194 WARN  ~~ LOOPS: 14. ENTITY #: 771//208. VIEW #: 7. BACKLOGGED :: 101.357%! ~~ 
15:40:40.213 WARN  ~~ LOOPS: 13. ENTITY #: 787//219. VIEW #: 7. BACKLOGGED :: 125.077%! ~~ 
15:40:41.319 WARN  ~~ LOOPS: 11. ENTITY #: 781//195. VIEW #: 6. BACKLOGGED :: 136.909%! ~~ 
15:40:42.347 WARN  ~~ LOOPS: 13. ENTITY #: 766//183. VIEW #: 6. BACKLOGGED :: 120.462%! ~~ 
15:40:43.363 WARN  ~~ LOOPS: 14. ENTITY #: 758//167. VIEW #: 6. BACKLOGGED :: 109.500%! ~~ 
15:40:49.802 WARN  ~~ LOOPS: 13. ENTITY #: 793//204. VIEW #: 6. BACKLOGGED :: 124.154%! ~~ 
15:40:50.820 WARN  ~~ LOOPS: 14. ENTITY #: 797//213. VIEW #: 6. BACKLOGGED :: 112.071%! ~~ 
15:40:51.922 WARN  ~~ LOOPS: 14. ENTITY #: 808//241. VIEW #: 6. BACKLOGGED :: 123.643%! ~~ 
15:40:52.941 WARN  ~~ LOOPS: 12. ENTITY #: 822//267. VIEW #: 6. BACKLOGGED :: 138.250%! ~~ 
15:40:53.960 WARN  ~~ LOOPS: 12. ENTITY #: 825//283. VIEW #: 6. BACKLOGGED :: 150.750%! ~~ 
15:40:55.015 WARN  ~~ LOOPS: 13. ENTITY #: 831//271. VIEW #: 5. BACKLOGGED :: 131.308%! ~~ 
15:40:56.143 WARN  ~~ LOOPS: 13. ENTITY #: 839//283. VIEW #: 5. BACKLOGGED :: 117.923%! ~~ 
15:40:57.151 WARN  ~~ LOOPS: 12. ENTITY #: 821//287. VIEW #: 5. BACKLOGGED :: 142.750%! ~~ 
15:40:58.175 WARN  ~~ LOOPS: 12. ENTITY #: 836//305. VIEW #: 5. BACKLOGGED :: 148.750%! ~~ 
15:40:59.210 WARN  ~~ LOOPS: 12. ENTITY #: 845//323. VIEW #: 5. BACKLOGGED :: 146.500%! ~~ 
15:41:00.327 WARN  ~~ LOOPS: 11. ENTITY #: 846//329. VIEW #: 5. BACKLOGGED :: 113.182%! ~~ 
15:41:01.354 WARN  ~~ LOOPS: 11. ENTITY #: 851//344. VIEW #: 5. BACKLOGGED :: 133.364%! ~~ 
15:41:02.376 WARN  ~~ LOOPS: 10. ENTITY #: 856//355. VIEW #: 5. BACKLOGGED :: 196.200%! ~~ 
15:41:03.522 WARN  ~~ LOOPS: 12. ENTITY #: 848//367. VIEW #: 5. BACKLOGGED :: 127.250%! ~~ 
15:41:04.581 WARN  ~~ LOOPS: 9. ENTITY #: 847//373. VIEW #: 5. BACKLOGGED :: 163.333%! ~~ 
15:41:05.731 WARN  ~~ LOOPS: 10. ENTITY #: 844//368. VIEW #: 5. BACKLOGGED :: 189.600%! ~~ 
15:41:06.771 WARN  ~~ LOOPS: 11. ENTITY #: 840//373. VIEW #: 5. BACKLOGGED :: 137.182%! ~~ 
15:41:07.770 WARN  ~~ LOOPS: 10. ENTITY #: 835//373. VIEW #: 5. BACKLOGGED :: 158.400%! ~~ 
15:41:08.803 WARN  ~~ LOOPS: 11. ENTITY #: 834//361. VIEW #: 5. BACKLOGGED :: 163.636%! ~~ 
15:41:09.942 WARN  ~~ LOOPS: 9. ENTITY #: 827//361. VIEW #: 5. BACKLOGGED :: 227.667%! ~~ 
15:41:10.965 WARN  ~~ LOOPS: 10. ENTITY #: 819//344. VIEW #: 5. BACKLOGGED :: 151.500%! ~~ 
15:41:12.132 WARN  ~~ LOOPS: 12. ENTITY #: 819//335. VIEW #: 5. BACKLOGGED :: 174.250%! ~~ 
15:41:13.153 WARN  ~~ LOOPS: 12. ENTITY #: 810//340. VIEW #: 5. BACKLOGGED :: 134.250%! ~~ 
15:41:14.164 WARN  ~~ LOOPS: 11. ENTITY #: 808//338. VIEW #: 5. BACKLOGGED :: 124.364%! ~~ 
15:41:15.368 WARN  ~~ LOOPS: 11. ENTITY #: 806//345. VIEW #: 5. BACKLOGGED :: 106.091%! ~~ 
15:41:16.373 WARN  ~~ LOOPS: 10. ENTITY #: 815//357. VIEW #: 5. BACKLOGGED :: 180.000%! ~~ 
15:41:17.411 WARN  ~~ LOOPS: 10. ENTITY #: 817//359. VIEW #: 5. BACKLOGGED :: 206.700%! ~~ 
15:41:18.556 WARN  ~~ LOOPS: 12. ENTITY #: 816//379. VIEW #: 5. BACKLOGGED :: 155.250%! ~~ 
15:41:19.577 WARN  ~~ LOOPS: 11. ENTITY #: 818//391. VIEW #: 5. BACKLOGGED :: 178.091%! ~~ 
15:41:20.921 WARN  ~~ LOOPS: 10. ENTITY #: 815//386. VIEW #: 5. BACKLOGGED :: 200.100%! ~~ 
15:41:21.957 WARN  ~~ LOOPS: 11. ENTITY #: 816//386. VIEW #: 5. BACKLOGGED :: 118.909%! ~~ 
15:41:22.984 WARN  ~~ LOOPS: 10. ENTITY #: 798//388. VIEW #: 5. BACKLOGGED :: 168.600%! ~~ 
15:41:24.117 WARN  ~~ LOOPS: 11. ENTITY #: 785//385. VIEW #: 5. BACKLOGGED :: 172.091%! ~~ 
15:41:25.146 WARN  ~~ LOOPS: 12. ENTITY #: 782//383. VIEW #: 5. BACKLOGGED :: 141.500%! ~~ 
15:41:26.167 WARN  ~~ LOOPS: 8. ENTITY #: 770//373. VIEW #: 5. BACKLOGGED :: 138.750%! ~~ 
15:41:27.184 WARN  ~~ LOOPS: 10. ENTITY #: 765//360. VIEW #: 5. BACKLOGGED :: 151.200%! ~~ 
15:41:28.201 WARN  ~~ LOOPS: 11. ENTITY #: 746//337. VIEW #: 5. BACKLOGGED :: 133.091%! ~~ 
15:41:29.204 WARN  ~~ LOOPS: 11. ENTITY #: 725//320. VIEW #: 5. BACKLOGGED :: 141.545%! ~~ 
15:41:30.223 WARN  ~~ LOOPS: 12. ENTITY #: 697//302. VIEW #: 5. BACKLOGGED :: 139.500%! ~~ 
15:41:32.350 WARN  ~~ LOOPS: 10. ENTITY #: 691//271. VIEW #: 5. BACKLOGGED :: 172.200%! ~~ 
15:41:33.369 WARN  ~~ LOOPS: 13. ENTITY #: 694//263. VIEW #: 5. BACKLOGGED :: 110.077%! ~~ 
15:41:35.515 WARN  ~~ LOOPS: 14. ENTITY #: 688//237. VIEW #: 5. BACKLOGGED :: 105.214%! ~~ 
15:41:37.567 WARN  ~~ LOOPS: 11. ENTITY #: 698//248. VIEW #: 5. BACKLOGGED :: 115.364%! ~~ 
15:41:38.598 WARN  ~~ LOOPS: 13. ENTITY #: 684//255. VIEW #: 5. BACKLOGGED :: 120.000%! ~~ 
15:41:39.598 WARN  ~~ LOOPS: 14. ENTITY #: 674//247. VIEW #: 5. BACKLOGGED :: 107.571%! ~~ 
15:41:41.721 WARN  ~~ LOOPS: 14. ENTITY #: 685//259. VIEW #: 5. BACKLOGGED :: 102.643%! ~~ 
15:41:42.749 WARN  ~~ LOOPS: 12. ENTITY #: 695//270. VIEW #: 5. BACKLOGGED :: 106.750%! ~~ 
15:41:43.772 WARN  ~~ LOOPS: 12. ENTITY #: 716//289. VIEW #: 5. BACKLOGGED :: 132.000%! ~~ 
15:41:45.822 WARN  ~~ LOOPS: 12. ENTITY #: 714//295. VIEW #: 5. BACKLOGGED :: 139.000%! ~~ 
15:41:46.928 WARN  ~~ LOOPS: 13. ENTITY #: 713//290. VIEW #: 5. BACKLOGGED :: 134.538%! ~~ 
15:41:47.962 WARN  ~~ LOOPS: 12. ENTITY #: 702//286. VIEW #: 5. BACKLOGGED :: 111.500%! ~~ 
15:41:49.001 WARN  ~~ LOOPS: 12. ENTITY #: 700//277. VIEW #: 6. BACKLOGGED :: 114.250%! ~~ 
15:41:50.124 WARN  ~~ LOOPS: 14. ENTITY #: 696//269. VIEW #: 6. BACKLOGGED :: 122.357%! ~~ 
15:41:51.138 WARN  ~~ LOOPS: 12. ENTITY #: 696//269. VIEW #: 6. BACKLOGGED :: 137.000%! ~~ 
15:41:52.138 WARN  ~~ LOOPS: 12. ENTITY #: 688//265. VIEW #: 6. BACKLOGGED :: 142.750%! ~~ 
15:41:54.201 WARN  ~~ LOOPS: 11. ENTITY #: 687//252. VIEW #: 6. BACKLOGGED :: 103.636%! ~~ 
15:41:57.390 WARN  ~~ LOOPS: 14. ENTITY #: 676//234. VIEW #: 5. BACKLOGGED :: 109.714%! ~~ 
15:41:59.535 WARN  ~~ LOOPS: 11. ENTITY #: 678//232. VIEW #: 5. BACKLOGGED :: 138.273%! ~~ 
15:42:00.555 WARN  ~~ LOOPS: 13. ENTITY #: 683//229. VIEW #: 5. BACKLOGGED :: 110.538%! ~~ 
15:42:02.593 WARN  ~~ LOOPS: 13. ENTITY #: 699//239. VIEW #: 5. BACKLOGGED :: 124.846%! ~~ 
15:42:03.610 WARN  ~~ LOOPS: 13. ENTITY #: 708//243. VIEW #: 5. BACKLOGGED :: 119.308%! ~~ 
15:42:04.768 WARN  ~~ LOOPS: 13. ENTITY #: 719//245. VIEW #: 5. BACKLOGGED :: 108.000%! ~~ 
15:42:05.802 WARN  ~~ LOOPS: 11. ENTITY #: 701//238. VIEW #: 5. BACKLOGGED :: 128.182%! ~~ 
15:42:06.826 WARN  ~~ LOOPS: 13. ENTITY #: 688//219. VIEW #: 5. BACKLOGGED :: 118.154%! ~~ 
15:42:07.849 WARN  ~~ LOOPS: 15. ENTITY #: 697//214. VIEW #: 5. BACKLOGGED :: 103.600%! ~~ 
15:42:10.975 WARN  ~~ LOOPS: 11. ENTITY #: 696//211. VIEW #: 5. BACKLOGGED :: 114.818%! ~~ 
15:42:12.003 WARN  ~~ LOOPS: 14. ENTITY #: 700//216. VIEW #: 5. BACKLOGGED :: 117.429%! ~~ 
15:42:15.128 WARN  ~~ LOOPS: 14. ENTITY #: 711//232. VIEW #: 6. BACKLOGGED :: 104.357%! ~~ 
15:42:16.156 WARN  ~~ LOOPS: 14. ENTITY #: 713//242. VIEW #: 6. BACKLOGGED :: 108.214%! ~~ 
15:42:17.183 WARN  ~~ LOOPS: 9. ENTITY #: 706//247. VIEW #: 6. BACKLOGGED :: 185.000%! ~~ 
15:42:18.206 WARN  ~~ LOOPS: 13. ENTITY #: 696//232. VIEW #: 6. BACKLOGGED :: 110.538%! ~~ 
15:42:21.345 WARN  ~~ LOOPS: 13. ENTITY #: 678//210. VIEW #: 6. BACKLOGGED :: 107.308%! ~~ 
15:42:22.373 WARN  ~~ LOOPS: 12. ENTITY #: 677//203. VIEW #: 6. BACKLOGGED :: 136.500%! ~~ 
15:42:23.539 WARN  ~~ LOOPS: 8. ENTITY #: 678//200. VIEW #: 6. BACKLOGGED :: 219.750%! ~~ 
15:42:24.565 WARN  ~~ LOOPS: 11. ENTITY #: 680//195. VIEW #: 6. BACKLOGGED :: 160.636%! ~~ 
15:42:25.731 WARN  ~~ LOOPS: 14. ENTITY #: 677//189. VIEW #: 6. BACKLOGGED :: 122.357%! ~~ 
15:42:26.743 WARN  ~~ LOOPS: 7. ENTITY #: 675//186. VIEW #: 6. BACKLOGGED :: 267.857%! ~~ 
15:42:27.752 WARN  ~~ LOOPS: 11. ENTITY #: 671//180. VIEW #: 6. BACKLOGGED :: 163.364%! ~~ 
15:42:29.804 WARN  ~~ LOOPS: 14. ENTITY #: 664//158. VIEW #: 6. BACKLOGGED :: 106.500%! ~~ 
15:42:33.976 WARN  ~~ LOOPS: 14. ENTITY #: 684//189. VIEW #: 6. BACKLOGGED :: 110.357%! ~~ 
15:42:39.148 WARN  ~~ LOOPS: 14. ENTITY #: 704//209. VIEW #: 6. BACKLOGGED :: 127.929%! ~~ 
